Id,Year,Month,CrashHour,LAT,LON,TotalVehicles,CrashSeverity,AllOccupantsRestrained,TrucksInvolved,Speeding,TooFast,IsAlcoholOrDrugsInvolved,TeenDriver,DistractedDriver,FailedToYield,Weather,GravelRoadSurface,RollOver,IntersectionRelated,CurveLocation,HillLocation,RunOffRoad,LaneDeparture,HeadOnImpact,RearEnd
8749,2013,4,12        ,47.889472,-97.056246,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8750,2013,4,17        ,46.882183,-96.778595,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8751,2013,4,13        ,46.849748,-96.798202,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8752,2013,4,7         ,48.1159,-98.8598,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
8753,2013,4,21        ,46.906572,-98.111276,1,2,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0
8754,2013,4,19        ,48.005342,-97.931638,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8755,2013,4,10        ,47.497948,-97.085818,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,2013,4,11        ,46.861416,-97.429662,1,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
8757,2013,4,13        ,46.763819,-101.869295,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8758,2013,4,0         ,47.686541,-97.077789,1,2,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
8759,2013,4,7         ,47.8047,-103.2728,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8760,2013,4,0         ,47.799362,-103.283105,2,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
8761,2013,4,17        ,46.861707,-96.850925,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8762,2013,4,5         ,48.2223,-101.3432,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8763,2013,4,17        ,46.824635,-100.81533,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8764,2013,4,10        ,47.889498,-97.0775,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8765,2013,4,20        ,46.909091,-102.747461,1,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0
8766,2013,4,8         ,46.43754,-97.686789,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8767,2013,4,14        ,47.06749,-102.909988,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
8768,2013,4,7         ,48.227224,-101.313653,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8769,2013,4,20        ,46.912185,-104.004941,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
8770,2013,4,7         ,48.1447,-103.6639,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8771,2013,4,7         ,47.900383,-97.060119,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
8772,2013,4,13        ,46.808983,-100.803817,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8773,2013,4,15        ,46.823619,-100.803287,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8774,2013,4,6         ,46.834759,-96.883074,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8775,2013,4,13        ,46.904993,-102.789816,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8776,2013,4,14        ,48.2834,-101.2526,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8777,2013,4,16        ,48.3417,-103.2579,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8778,2013,4,7         ,46.883483,-96.880966,2,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8779,2013,4,6         ,46.87619,-96.837953,2,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
8780,2013,4,7         ,46.832974,-96.835927,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8781,2013,4,17        ,47.864726,-104.033348,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8782,2013,4,14        ,48.252766,-97.968476,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8783,2013,4,15        ,46.794442,-100.689294,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8784,2013,4,5         ,46.814501,-96.866987,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
8785,2013,4,16        ,46.805433,-100.781611,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8786,2013,4,4         ,47.86037,-97.052226,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8787,2013,4,12        ,46.890499,-96.835522,2,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8788,2013,4,7         ,46.874621,-96.819588,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8789,2013,4,15        ,46.832682,-96.832995,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8790,2013,4,13        ,47.889573,-97.109575,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8791,2013,4,21        ,48.244622,-101.296067,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8792,2013,4,11        ,46.838024,-100.773267,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8793,2013,4,14        ,47.785893,-103.21909,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8794,2013,4,8         ,46.948587,-103.083711,2,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
8795,2013,4,13        ,46.862887,-96.872366,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8796,2013,4,20        ,46.806072,-100.752152,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
8797,2013,4,13        ,47.91198,-97.038815,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8798,2013,4,9         ,47.914128,-97.042894,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8799,2013,4,0         ,46.839632,-96.801716,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8800,2013,4,3         ,47.90435,-97.616087,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
8801,2013,4,17        ,47.992772,-103.947289,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0
8802,2013,4,17        ,48.78612,-101.99513,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8803,2013,4,17        ,48.8517,-104.0351,1,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0
8804,2013,4,18        ,46.182234,-98.074873,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8805,2013,4,2         ,46.794965,-100.747994,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8806,2013,4,16        ,46.829014,-100.817025,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8807,2013,4,2         ,46.806419,-100.781603,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8808,2013,4,2         ,46.84951,-96.83731,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
8809,2013,4,6         ,48.2347,-101.2416,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8810,2013,4,13        ,48.3009,-101.2525,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
8811,2013,4,3         ,46.211507,-103.944104,1,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
8812,2013,4,17        ,46.828883,-100.625263,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
8813,2013,4,14        ,48.32742,-101.835945,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
8814,2013,4,16        ,48.046098,-101.296097,2,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
8815,2013,4,9         ,46.855042,-96.853749,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8816,2013,4,7         ,46.881117,-102.789838,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8817,2013,4,18        ,46.838163,-100.783375,3,2,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8818,2013,4,8         ,46.839093,-96.801763,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8819,2013,4,16        ,48.1467,-103.6197,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820,2013,4,17        ,46.876091,-96.824669,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8821,2013,4,14        ,46.829201,-100.772797,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8822,2013,4,16        ,46.807361,-100.752118,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8823,2013,4,12        ,47.911227,-97.066418,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8824,2013,4,17        ,46.908512,-102.794397,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
8825,2013,4,11        ,46.987502,-103.197736,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
8826,2013,4,8         ,46.827346,-100.904972,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827,2013,4,15        ,47.92108,-97.066199,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8828,2013,4,21        ,46.876,-96.7941,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8829,2013,4,14        ,46.890369,-96.806753,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8830,2013,4,7         ,46.84662,-96.798533,2,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
8831,2013,4,7         ,46.727601,-101.04813,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
8832,2013,4,12        ,47.755766,-99.919319,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8833,2013,4,11        ,46.2671,-96.6083,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8834,2013,4,7         ,47.881185,-97.036035,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8835,2013,4,15        ,46.855604,-96.806076,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8836,2013,4,13        ,46.811611,-100.779294,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8837,2013,4,16        ,46.832686,-96.804021,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8838,2013,4,15        ,47.856702,-103.646901,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8839,2013,4,7         ,47.9197,-100.3706,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8840,2013,4,0         ,48.1798,-103.6318,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
8841,2013,4,1         ,48.038927,-103.642464,1,2,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0
8842,2013,4,8         ,46.849334,-100.801649,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8843,2013,4,15        ,46.819862,-100.77685,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8844,2013,4,8         ,46.890731,-96.882888,2,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
8845,2013,4,12        ,45.97416,-102.604151,1,2,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
8846,2013,4,15        ,46.853086,-96.861981,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8847,2013,4,23        ,47.925383,-97.03068,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8848,2013,4,15        ,46.855671,-96.841669,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8849,2013,4,18        ,46.695513,-100.711263,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
8850,2013,4,6         ,48.341709,-102.93723,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8851,2013,4,11        ,46.823628,-100.746037,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8852,2013,4,14        ,46.786066,-100.790798,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8853,2013,4,14        ,46.865981,-96.835771,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8854,2013,4,12        ,46.861707,-96.850969,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8855,2013,4,16        ,48.3717,-101.296,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8856,2013,4,2         ,48.212596,-101.29605,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8857,2013,4,13        ,46.852757,-96.86195,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8858,2013,4,13        ,46.899972,-98.708197,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8859,2013,4,23        ,48.456122,-97.589477,1,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
8860,2013,4,20        ,47.882159,-97.057612,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8861,2013,4,16        ,46.900763,-101.776419,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
8862,2013,4,12        ,47.194026,-96.989895,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8863,2013,4,20        ,47.2787,-101.782587,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8864,2013,4,20        ,46.374734,-96.736128,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
8865,2013,4,14        ,46.793589,-100.752327,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8866,2013,4,14        ,46.920559,-98.016137,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8867,2013,4,3         ,47.923249,-97.055214,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8868,2013,4,14        ,47.891094,-97.055931,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8869,2013,4,13        ,46.2715,-96.6083,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8870,2013,4,18        ,46.802059,-100.784741,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8871,2013,4,15        ,48.22369,-101.296127,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8872,2013,4,18        ,46.795798,-96.812712,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8873,2013,4,14        ,46.907674,-98.706921,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8874,2013,4,15        ,48.225498,-101.292004,3,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
8875,2013,4,7         ,46.827911,-97.681572,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
8876,2013,4,14        ,48.419574,-97.412693,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8877,2013,4,15        ,47.660348,-103.810052,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8878,2013,4,5         ,48.394074,-97.6663,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
8879,2013,4,13        ,48.1542,-103.6503,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8880,2013,4,13        ,46.847262,-96.798782,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8881,2013,4,10        ,46.862632,-96.819516,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8882,2013,4,16        ,46.800211,-100.794482,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8883,2013,4,17        ,47.933165,-97.041115,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8884,2013,4,13        ,46.87295,-96.803981,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8885,2013,4,13        ,48.325189,-97.404977,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8886,2013,4,22        ,46.0248,-96.9084,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
8887,2013,4,16        ,48.1487,-103.6207,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8888,2013,5,7         ,46.823232,-100.774667,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8889,2013,5,14        ,48.204764,-101.29614,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8890,2013,5,13        ,46.883191,-96.798192,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8891,2013,5,22        ,48.2813,-97.1557,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
8892,2013,5,11        ,48.1542,-103.6454,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8893,2013,5,22        ,48.147006,-103.572908,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
8894,2013,5,12        ,46.844159,-96.861998,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8895,2013,5,9         ,46.86171,-96.850827,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8896,2013,5,2         ,46.794833,-100.773433,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8897,2013,5,18        ,46.816501,-100.770787,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8898,2013,5,22        ,46.826506,-100.785676,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8899,2013,5,15        ,46.934463,-97.973733,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0
8900,2013,5,19        ,47.918463,-97.1533,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
8901,2013,5,16        ,48.196201,-101.29613,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8902,2013,5,22        ,47.9576,-102.1346,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8903,2013,5,13        ,48.1615,-103.6244,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8904,2013,5,17        ,48.1423,-103.669,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8905,2013,5,17        ,46.796852,-100.777533,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8906,2013,5,15        ,46.803542,-96.826194,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8907,2013,5,16        ,46.850936,-96.861171,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8908,2013,5,22        ,46.861812,-96.861847,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8909,2013,5,17        ,48.223741,-97.557342,1,2,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
8910,2013,5,17        ,46.892505,-98.896459,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
8911,2013,5,10        ,46.906356,-98.710094,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8912,2013,5,19        ,47.907214,-97.066461,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8913,2013,5,7         ,48.3421,-102.9376,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8914,2013,5,17        ,48.792999,-103.546873,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
8915,2013,5,17        ,46.746489,-97.010609,2,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
8916,2013,5,18        ,48.4189,-102.7883,1,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0
8917,2013,5,16        ,48.6628,-103.6022,1,2,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
8918,2013,5,15        ,48.416585,-97.417228,2,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8919,2013,5,1         ,46.71055,-100.817781,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
8920,2013,5,18        ,46.823111,-100.772371,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8921,2013,5,15        ,46.87402,-96.81948,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8922,2013,5,22        ,46.87618,-96.837923,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8923,2013,5,14        ,46.821511,-100.88071,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8924,2013,5,14        ,48.21232,-101.317443,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8925,2013,5,22        ,48.1671,-103.6245,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8926,2013,5,15        ,46.890263,-96.783168,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8927,2013,5,14        ,47.723724,-99.361483,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8928,2013,5,22        ,47.893,-101.6791,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
8929,2013,5,8         ,46.295102,-100.638865,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
8930,2013,5,14        ,47.897916,-97.09282,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
8931,2013,5,22        ,48.3885,-103.0563,1,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0
8932,2013,5,1         ,46.2684,-96.6254,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8933,2013,5,1         ,47.9802,-102.4719,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8934,2013,5,5         ,46.84767964,-96.7809787,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
8935,2013,5,15        ,46.862097,-96.87774,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8936,2013,5,13        ,46.819176,-100.787334,1,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
8937,2013,5,8         ,46.837983,-100.762236,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8938,2013,5,18        ,46.811193,-100.730772,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8939,2013,5,16        ,46.872397,-102.846004,4,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8940,2013,5,14        ,47.924815,-97.039188,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8941,2013,5,9         ,48.2409,-103.5829,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8942,2013,5,17        ,48.740247,-99.854291,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8943,2013,5,1         ,48.1452,-103.6542,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8944,2013,5,17        ,46.862459,-96.903182,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8945,2013,5,17        ,46.834465,-100.772009,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8946,2013,5,16        ,46.813908,-100.773831,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8947,2013,5,18        ,46.794908,-100.773456,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8948,2013,5,20        ,46.854499,-96.798608,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8949,2013,5,13        ,47.498488,-97.357869,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8950,2013,5,14        ,48.087,-98.822,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8951,2013,5,17        ,48.1055,-98.8689,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8952,2013,5,16        ,46.898499,-98.709561,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8953,2013,5,16        ,48.092338,-98.874673,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
8954,2013,5,7         ,47.86006,-103.93233,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8955,2013,5,22        ,46.836699,-100.423351,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8956,2013,5,18        ,46.80835,-100.767871,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8957,2013,5,18        ,46.818601,-100.785867,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8958,2013,5,16        ,46.933633,-96.794486,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8959,2013,5,1         ,48.53,-97.33,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8960,2013,5,10        ,46.890422,-96.810673,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8961,2013,5,16        ,46.811585,-100.767804,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8962,2013,5,23        ,46.882158,-96.784683,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8963,2013,5,11        ,47.874925,-97.06691,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8964,2013,5,12        ,48.05,-100.93,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8965,2013,5,15        ,46.881478,-96.784687,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8966,2013,5,15        ,46.36993,-98.37871,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8967,2013,5,0         ,46.262128,-102.868313,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0
